state,area,section,set,draw,col,method,mode,earliest_exact_step,earliest_vtrac_step,earliest_drop_exact_step,earliest_drop_vtrac_step,earliest_family_exact_step,earliest_family_vtrac_step,final_value,final_vt_boxed,final_vt_straight,final_exact_match,final_vtrac_match,final_drop_exact_match,final_drop_vtrac_match,final_family_exact_match,final_family_vtrac_match,final_drop_digit,final_vtrac_local_index,match_types
Indiana4,LS1,Midday,Set1,Draw5,3,D,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,3,D,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,3,E,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,3,E,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,3,T,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,3,T,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,A,own,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,A,combined,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,B,own,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,B,combined,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,C,own,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,C,combined,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,D,own,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,D,combined,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,E,own,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,E,combined,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,T,own,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw5,2,T,combined,0,0,-1,-1,-1,-1,**,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,A,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,A,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,B,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,B,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,C,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,C,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,D,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,D,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,E,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,E,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,T,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Midday,Set1,Draw6,2,T,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,A,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,A,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,B,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,B,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,C,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,C,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,D,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,D,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,E,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,E,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,T,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,6,T,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,A,own,0,0,-1,2,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,A,combined,0,0,-1,3,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,B,own,0,0,-1,2,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,B,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,C,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,C,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,D,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,D,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,E,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,E,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,T,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,5,T,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,A,own,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,A,combined,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,B,own,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,B,combined,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,C,own,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,C,combined,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,D,own,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,D,combined,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,E,own,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,E,combined,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,T,own,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw2,4,T,combined,0,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,A,own,0,0,-1,2,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,A,combined,0,0,-1,3,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,B,own,0,0,-1,2,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,B,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,C,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,C,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,D,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,D,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,E,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,E,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,T,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,5,T,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,A,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,A,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,B,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,B,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,C,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,C,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,D,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,D,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,E,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,E,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,T,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw3,4,T,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw4,4,A,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw4,4,A,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw4,4,B,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw4,4,B,combined,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
Indiana4,LS1,Combined,Set1,Draw4,4,C,own,0,0,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,,-1,"exact,vtrac"
