state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
Virginia4,2025-06-23,389,445,43,43,15,5,32,13,9,24,1,1,23,3,3,7,21.22,36.45,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
Virginia4,2025-06-23,379,345,26,26,14,5,23,9,6,15,2,1,13,3,3,7,21.6,35.65,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
Virginia4,2025-06-23,016,122,29,29,9,3,21,4,13,17,1,0,14,3,3,7,20.564,34.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Virginia4,2025-06-23,347,345,50,50,8,5,36,1,10,17,4,0,13,3,3,7,19.297,34.65,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
Virginia4,2025-06-23,455,15,105,105,32,4,77,19,39,34,0,0,0,3,3,7,20.49,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
Virginia4,2025-06-23,177,23,36,36,8,4,24,5,9,19,5,0,12,3,3,7,19.49,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,345,145,58,58,10,4,43,2,9,14,4,0,0,3,3,7,18.042,31.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,255,13,59,59,25,4,52,12,23,27,3,0,0,3,3,7,19.18,31.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,245,135,71,71,27,4,62,11,21,27,6,0,0,3,3,7,18.42,31.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,348,445,21,21,4,2,14,1,1,2,1,1,0,3,3,7,16.048,31.25,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
Virginia4,2025-06-23,055,11,59,59,18,4,42,13,20,18,0,0,0,3,3,7,19.497,31.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
Virginia4,2025-06-23,057,113,52,52,14,4,37,7,15,16,13,0,0,3,3,7,18.216,31.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,009,15,105,105,32,4,77,13,15,34,30,0,0,3,3,7,18.04,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,079,135,71,71,27,4,62,11,15,27,26,0,0,3,3,7,17.877,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,007,13,59,59,25,4,52,11,11,27,22,0,0,3,3,7,17.49,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,248,345,17,17,6,2,15,2,2,4,4,1,0,3,3,7,16.926,30.45,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
Virginia4,2025-06-23,355,14,45,45,8,4,33,2,11,14,4,0,0,3,3,7,19.023,30.35,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,008,14,46,46,8,4,33,2,6,15,13,0,1,3,3,7,17.872,30.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,089,145,58,58,10,4,43,2,8,14,14,0,0,3,3,7,17.689,30.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Virginia4,2025-06-23,557,13,54,54,7,3,33,3,3,7,6,0,0,3,3,7,18.162,29.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
