state,area,section,set,draw,col,method,mode,earliest_exact_step,earliest_vtrac_step,earliest_drop_exact_step,earliest_drop_vtrac_step,earliest_family_exact_step,earliest_family_vtrac_step,final_value,final_vt_boxed,final_vt_straight,final_exact_match,final_vtrac_match,final_drop_exact_match,final_drop_vtrac_match,final_family_exact_match,final_family_vtrac_match,final_drop_digit,final_vtrac_local_index,match_types
Florida4,LS1,Midday,Set3,Draw1,7,A,combined,-1,5,-1,5,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,vtrac"
Florida4,LS1,Midday,Set3,Draw1,7,B,own,-1,3,-1,3,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,vtrac"
Florida4,LS1,Midday,Set3,Draw1,7,E,own,-1,3,-1,-1,-1,-1,,1,0,0,0,0,0,0,0,,-1,vtrac
Florida4,LS1,Midday,Set3,Draw1,6,A,own,-1,-1,-1,3,-1,-1,,1,0,0,0,0,0,0,0,,-1,drop_vtrac
Florida4,LS1,Midday,Set3,Draw1,6,A,combined,-1,5,-1,4,-1,5,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,A,own,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,A,combined,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,B,own,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,B,combined,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,C,own,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,C,combined,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,D,own,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,D,combined,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,E,own,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,E,combined,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,T,own,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
Florida4,LS1,Midday,Set2,Draw1,7,T,combined,-1,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
