section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Midday,Set1,Draw7,1,6,1,1,0.0,1,0.0,False,False,False,False,False,True,True,3,7,3,7,1,0,0,0,066:1,066:1,2,1,0,0.0,0,0,0,0,0,1,0.5,1,10,4,0,0.0,19.5,90.5,3,False,False,106,152,True,True,True
Evening,Set1,Draw5,2,7,3,2,0.0,3,1.0,False,False,False,False,False,True,True,1,4,1,4,3,0,3,0,0122:1;012:1;017:1,2201:1;201:1;170:1,6,3,1,0.0,0,1,0,0,0,1,0.5,0,3,4,0,0.0,19.5,42.0,3,False,False,106,152,True,True,True
Evening,Set1,Draw4,2,7,3,2,0.0,3,1.0,False,False,False,False,False,True,True,1,4,1,4,2,0,2,0,012:1;017:1,201:1;170:1,6,3,1,0.0,0,1,0,0,0,1,0.5,0,3,4,0,0.0,19.5,42.0,3,False,False,106,152,True,True,True
Combined,Set1,Draw6,2,7,2,2,0.0,2,0.0,False,False,False,False,False,True,True,3,4,3,4,7,0,0,0,0016677:1;0177:1;0017:1,6617700:1;1770:1;7001:1,4,2,1,0.0,0,0,0,0,0,1,0.5,0,7,4,0,0.0,19.5,42.0,3,False,False,106,152,True,True,True
Combined,Set1,Draw7,1,7,2,2,0.0,1,0.0,False,False,False,False,False,True,True,3,5,3,5,8,0,0,0,017:1;0011667:1;0017:1,170:1;6611700:1;1700:1,4,1,1,0.0,0,0,0,0,0,1,0.5,0,8,4,0,0.0,19.5,42.0,3,False,False,106,152,True,True,True
Combined,Set1,Draw2,6,7,4,2,0.0,3,0.0,False,False,False,False,False,False,True,3,3,3,3,18,0,0,0,157:1;1122557:1;22566:1,175:1;1175522:1;66225:1,8,3,1,0.0,0,0,0,0,0,0,0.5,0,6,1,0,0.0,19.5,42.0,2,False,False,106,152,True,True,True
Combined,Set1,Draw3,1,6,2,1,0.0,5,1.0,False,False,False,False,False,True,True,2,5,2,5,3,0,3,0,066:1;0166:1;016:1,066:1;6610:1;610:1,4,5,0,0.0,0,1,0,0,0,1,0.5,1,6,1,0,0.0,19.5,90.5,2,False,False,106,152,True,True,True
Midday,Set1,Draw5,2,7,2,2,0.0,3,1.0,False,False,False,False,False,True,True,2,3,2,3,4,0,4,0,01577:1;015577:1;0177:1,17705:1;177055:1;1770:1,4,3,1,0.0,0,1,0,0,0,1,0.5,0,4,4,0,0.0,18.5,42.0,3,False,False,106,152,True,True,True
Midday,Set1,Draw6,2,7,3,2,0.0,2,0.0,False,False,False,False,False,True,True,2,3,2,3,7,0,0,0,025566:1;01577:1;015577:1,255066:1;17705:1;177055:1,6,2,1,0.0,0,0,0,0,0,1,0.5,0,4,4,0,0.0,18.5,42.0,3,False,False,106,152,True,True,True
Midday,Set2,Draw1,2,6,2,2,0.0,6,1.0,False,False,False,False,False,False,True,3,1,3,1,1,1,0,0,566:1,566:1,4,6,1,0.0,0,1,0,0,0,0,0.5,1,4,0,1,0.0,18.5,90.5,1,True,False,106,152,True,True,True
Midday,Set1,Draw3,3,7,4,2,0.0,2,1.0,False,False,False,False,False,False,True,2,4,2,4,3,3,0,0,2566:1;256:1;125:1,2566:1;256:1;521:1,8,2,1,0.0,0,1,0,0,0,0,0.5,0,5,1,0,0.0,18.5,42.0,2,False,False,106,152,True,True,True
Evening,Set1,Draw4,3,7,3,2,0.0,3,0.0,False,False,False,False,False,True,True,1,4,1,4,2,0,0,0,012:1;017:1,201:1;170:1,6,3,1,0.0,0,0,0,0,0,1,0.5,0,3,4,0,0.0,18.5,42.0,3,False,False,106,152,True,True,True
Combined,Set2,Draw1,5,7,4,2,0.0,3,0.0,False,False,False,False,False,False,True,3,1,3,1,5,0,0,0,2566:1;256:1;157:1,2566:1;256:1;175:1,8,3,1,0.0,0,0,0,0,0,0,0.5,0,4,1,1,0.0,18.5,42.0,2,True,False,106,152,True,True,True
Combined,Set1,Draw5,1,6,1,1,0.0,3,1.0,False,False,False,False,False,True,True,2,5,2,5,1,0,1,0,066:1,066:1,2,3,0,0.0,0,1,0,0,0,1,0.5,1,6,4,0,0.0,18.5,90.5,3,False,False,106,152,True,True,True
Combined,Set1,Draw5,2,6,1,1,0.0,3,1.0,False,False,False,False,False,True,True,2,5,2,5,1,0,1,0,066:1,066:1,2,3,0,0.0,0,1,0,0,0,1,0.5,1,6,4,0,0.0,18.5,90.5,3,False,False,106,152,True,True,True
Evening,Set1,Draw5,3,7,3,2,0.0,3,0.0,False,False,False,False,False,True,True,1,4,1,4,3,0,0,0,0122:1;012:1;017:1,2201:1;201:1;170:1,6,3,1,0.0,0,0,0,0,0,1,0.5,0,3,4,0,0.0,18.5,42.0,3,False,False,106,152,True,True,True
Evening,Set1,Draw5,1,6,2,1,0.0,3,1.0,False,False,False,False,False,True,True,2,3,2,3,3,0,3,0,066:1;0166:1;016:1,066:1;6610:1;610:1,4,3,0,0.0,0,1,0,0,0,1,0.5,1,4,4,0,0.0,18.5,90.5,3,False,False,106,152,True,True,True
Midday,Set2,Draw1,4,6,2,2,0.0,6,1.0,False,False,False,False,False,False,True,3,1,3,1,1,1,0,0,566:1,566:1,4,6,1,0.0,0,1,0,0,0,0,0.5,1,4,0,1,0.0,18.5,90.5,1,True,False,106,152,True,True,True
Midday,Set3,Draw1,3,6,2,2,0.0,6,1.0,False,False,False,False,False,False,True,3,1,3,1,1,1,0,0,566:1,566:1,4,6,1,0.0,0,1,0,0,0,0,0.5,1,4,0,1,0.0,18.5,90.5,1,True,False,106,152,True,True,True
Midday,Set2,Draw1,3,6,2,2,0.0,6,1.0,False,False,False,False,False,False,True,3,1,3,1,1,1,0,0,566:1,566:1,4,6,1,0.0,0,1,0,0,0,0,0.5,1,4,0,1,0.0,18.5,90.5,1,True,False,106,152,True,True,True
Midday,Set3,Draw1,1,6,2,2,0.0,6,1.0,False,False,False,False,False,False,True,3,1,3,1,1,1,0,0,566:1,566:1,4,6,1,0.0,0,1,0,0,0,0,0.5,1,4,0,1,0.0,18.5,90.5,1,True,False,106,152,True,True,True
Midday,Set3,Draw1,2,6,2,2,0.0,6,1.0,False,False,False,False,False,False,True,3,1,3,1,1,1,0,0,566:1,566:1,4,6,1,0.0,0,1,0,0,0,0,0.5,1,4,0,1,0.0,18.5,90.5,1,True,False,106,152,True,True,True
Combined,Set1,Draw3,3,6,1,1,0.0,5,1.0,False,False,False,False,False,True,True,2,5,2,5,1,1,0,0,066:1,066:1,2,5,0,0.0,0,1,0,0,0,1,0.5,1,6,1,0,0.0,17.5,90.5,2,False,False,106,152,True,True,True
Combined,Set1,Draw3,2,6,1,1,0.0,5,1.0,False,False,False,False,False,True,True,2,5,2,5,1,0,1,0,066:1,066:1,2,5,0,0.0,0,1,0,0,0,1,0.5,1,6,1,0,0.0,17.5,90.5,2,False,False,106,152,True,True,True
Midday,Set1,Draw7,1,7,3,2,0.0,1,0.0,False,False,False,False,False,True,True,2,3,2,3,12,0,0,0,016677:1;00156677:1;0016677:1,661770:1;66177005:1;6617700:1,6,1,1,0.0,0,0,0,0,0,1,0.5,0,4,4,0,0.0,17.5,42.0,3,False,False,106,152,True,True,True
Evening,Set1,Draw6,2,7,3,2,0.0,2,0.0,False,False,False,False,False,True,True,1,4,1,4,6,0,0,0,0122:1;01122:1;012:1,2201:1;22011:1;201:1,6,2,1,0.0,0,0,0,0,0,1,0.5,0,3,4,0,0.0,17.5,42.0,3,False,False,106,152,True,True,True
Midday,Set1,Draw1,5,6,1,1,0.0,4,1.0,False,False,False,False,False,False,True,3,5,3,5,1,1,0,0,566:1,665:1,2,4,0,0.0,0,1,0,0,0,0,0.5,1,8,0,1,0.0,17.5,90.5,1,True,False,106,152,True,True,True
Midday,Set1,Draw1,4,6,1,1,0.0,4,1.0,False,False,False,False,False,False,True,3,5,3,5,1,1,0,0,566:1,665:1,2,4,0,0.0,0,1,0,0,0,0,0.5,1,8,0,1,0.0,17.5,90.5,1,True,False,106,152,True,True,True
Combined,Set1,Draw6,1,6,1,1,0.0,2,1.0,False,False,False,False,False,True,True,2,5,2,5,1,1,0,0,066:1,066:1,2,2,0,0.0,0,1,0,0,0,1,0.5,1,6,4,0,0.0,17.5,90.5,3,False,False,106,152,True,True,True
Combined,Set1,Draw5,3,6,1,1,0.0,3,0.0,False,False,False,False,False,True,True,2,5,2,5,1,0,0,0,066:1,066:1,2,3,0,0.0,0,0,0,0,0,1,0.5,1,6,4,0,0.0,17.5,90.5,3,False,False,106,152,True,True,True
Midday,Set1,Draw3,3,6,1,1,0.0,2,1.0,False,False,False,False,False,True,True,3,5,3,5,1,1,0,0,566:1,566:1,2,2,0,0.0,0,1,0,0,0,1,0.5,1,8,1,0,0.0,16.5,90.5,2,False,False,106,152,True,True,True
Combined,Set1,Draw4,2,6,1,1,0.0,4,1.0,False,False,False,False,False,True,True,2,5,2,5,1,0,1,0,066:1,066:1,2,4,0,0.0,0,1,0,0,0,1,0.5,1,6,1,0,0.0,16.5,90.5,2,False,False,106,152,True,True,True
Combined,Set2,Draw1,7,7,3,2,0.0,3,0.0,False,False,False,False,False,False,True,3,1,3,1,6,0,0,0,0177:1;01577:1;2566:1,1770:1;17705:1;6625:1,6,3,1,0.0,0,0,0,0,0,0,0.5,0,4,1,1,0.0,16.5,42.0,2,True,False,106,152,True,True,True
Evening,Set1,Draw7,1,7,3,2,0.0,1,0.0,False,False,False,False,False,True,True,1,4,1,4,12,0,0,0,0011667:1;011667:1;001167:1,6611700:1;661170:1;611700:1,6,1,1,0.0,0,0,0,0,0,1,0.5,0,3,4,0,0.0,16.5,42.0,3,False,False,106,152,True,True,True
Evening,Set1,Draw5,2,6,1,1,0.0,3,1.0,False,False,False,False,False,True,True,2,3,2,3,1,0,1,0,066:1,066:1,2,3,0,0.0,0,1,0,0,0,1,0.5,1,4,4,0,0.0,16.5,90.5,3,False,False,106,152,True,True,True
Combined,Set3,Draw1,7,7,2,2,0.0,2,0.0,False,False,False,False,False,False,True,3,1,3,1,4,0,0,0,0177:1;001577:1;00177:1,1770:1;177005:1;17700:1,4,2,1,0.0,0,0,0,0,0,0,0.5,0,4,4,1,0.0,16.5,42.0,3,True,False,106,152,True,True,True
Combined,Set1,Draw6,2,6,1,1,0.0,2,0.0,False,False,False,False,False,True,True,2,5,2,5,1,0,0,0,066:1,066:1,2,2,0,0.0,0,0,0,0,0,1,0.5,1,6,4,0,0.0,16.5,90.5,3,False,False,106,152,True,True,True
Midday,Set2,Draw1,6,6,1,1,0.0,6,0.0,False,False,False,False,False,False,True,3,1,3,1,1,0,0,0,566:1,566:1,2,6,0,0.0,0,0,0,0,0,0,0.5,1,4,1,1,0.0,15.5,90.5,2,True,False,106,152,True,True,True
Evening,Set1,Draw5,3,6,1,1,0.0,3,0.0,False,False,False,False,False,True,True,2,3,2,3,1,0,0,0,066:1,066:1,2,3,0,0.0,0,0,0,0,0,1,0.5,1,4,4,0,0.0,15.5,90.5,3,False,False,106,152,True,True,True
Midday,Set1,Draw2,3,6,1,1,0.0,2,1.0,False,False,False,False,False,True,True,3,5,3,5,1,1,0,0,566:1,566:1,2,2,0,0.0,0,1,0,0,0,1,0.5,1,8,0,0,0.0,15.5,90.5,1,False,False,106,152,True,True,True
Midday,Set3,Draw1,4,6,1,1,0.0,6,1.0,False,False,False,False,False,False,True,3,1,3,1,1,1,0,0,566:1,566:1,2,6,0,0.0,0,1,0,0,0,0,0.5,1,4,0,1,0.0,15.5,90.5,1,True,False,106,152,True,True,True
Midday,Set2,Draw1,5,6,1,1,0.0,6,0.0,False,False,False,False,False,False,True,3,1,3,1,1,0,0,0,566:1,566:1,2,6,0,0.0,0,0,0,0,0,0,0.5,1,4,1,1,0.0,15.5,90.5,2,True,False,106,152,True,True,True
Combined,Set1,Draw4,3,6,1,1,0.0,4,0.0,False,False,False,False,False,True,True,2,5,2,5,1,0,0,0,066:1,066:1,2,4,0,0.0,0,0,0,0,0,1,0.5,1,6,1,0,0.0,15.5,90.5,2,False,False,106,152,True,True,True
Evening,Set1,Draw4,4,7,2,2,0.0,3,0.0,False,False,False,False,False,False,True,1,4,1,4,2,0,0,0,017:1;0157:1,170:1;1705:1,4,3,1,0.0,0,0,0,0,0,0,0.5,0,3,4,0,0.0,15.5,42.0,3,False,False,106,152,True,True,True
Midday,Set1,Draw3,5,6,1,1,0.0,1,0.0,False,False,False,False,False,False,True,3,7,3,7,1,0,0,0,066:1,066:1,2,1,0,0.0,0,0,0,0,0,0,0.5,1,10,1,0,0.0,15.5,90.5,2,False,False,106,152,True,True,True
Midday,Set3,Draw1,6,6,1,1,0.0,6,0.0,False,False,False,False,False,False,True,3,1,3,1,1,0,0,0,566:1,566:1,2,6,0,0.0,0,0,0,0,0,0,0.5,1,4,0,1,0.0,14.5,90.5,1,True,False,106,152,True,True,True
Midday,Set3,Draw1,5,6,1,1,0.0,6,0.0,False,False,False,False,False,False,True,3,1,3,1,1,0,0,0,566:1,566:1,2,6,0,0.0,0,0,0,0,0,0,0.5,1,4,0,1,0.0,14.5,90.5,1,True,False,106,152,True,True,True
Combined,Set1,Draw1,7,7,2,1,0.0,2,0.0,False,False,False,False,False,False,True,3,3,3,3,3,0,0,0,157:1;22566:1;2256:1,175:1;66225:1;6225:1,4,2,0,0.0,0,0,0,0,0,0,0.5,0,6,1,1,0.0,14.5,42.0,2,True,False,106,152,True,True,True
