Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,997,045,385,691,718,257,579
Set3,Draw1,R2,52440138667,24138667,241667,2467*,246*,046*,046*
Set3,Draw1,R4,25066834471,26683471,266471,2647*,264*,064*,064*
Set3,Draw1,R6,66817053244,66817324,661724,6724*,624*,064*,064*
Set3,Draw1,R8,70183662445,71836624,716624,7624*,624*,064*,064*
Set2,Draw1,draw_data,045,385,691,718,257,579,707
Set2,Draw1,R2,22401138667,224011667,2240167,22406*,2406*,2406*,246*
Set2,Draw1,R4,22066834711,220664711,2206471,22064*,2064*,2064*,264*
Set2,Draw1,R6,66811703224,661170224,6170224,60224*,6024*,6024*,624*
Set2,Draw1,R8,70118366224,701166224,7016224,06224*,0624*,0624*,624*
Set1,Draw1,draw_data,385,691,718,257,579,707,427
Set1,Draw1,R2,22401138667,224013867,224036*,24036*,24036**,2436**,036**
Set1,Draw1,R4,22066834711,220683471,220634*,20634*,20634**,2634**,063**
Set1,Draw1,R6,66811703224,681703224,603224*,60324*,60324**,6324**,063**
Set1,Draw1,R8,70118366224,701836224,036224*,03624*,03624**,3624**,036**
Set1,Draw2,draw_data,N/A,691,718,257,579,707,427
Set1,Draw2,R2,N/A,92240138677,92240367,924036*,24036*,2436**,036**
Set1,Draw2,R4,N/A,22906834771,22906347,290634*,20634*,2634**,063**
Set1,Draw2,R6,N/A,68177093224,67093224,609324*,60324*,6324**,063**
Set1,Draw2,R8,N/A,77019836224,70936224,093624*,03624*,3624**,036**
Set1,Draw3,draw_data,N/A,N/A,718,257,579,707,427
Set1,Draw3,R2,N/A,N/A,59224400367,92440036,2440036*,244036**,4036**
Set1,Draw3,R4,N/A,N/A,22590063447,29006344,2006344*,206344**,0634**
Set1,Draw3,R6,N/A,N/A,67005932244,60093244,6003244*,603244**,6034**
Set1,Draw3,R8,N/A,N/A,70093622445,00936244,0036244*,036244**,0364**
Set1,Draw4,draw_data,N/A,N/A,N/A,257,579,707,427
Set1,Draw4,R2,N/A,N/A,N/A,59244003386,244003386,24403386**,403386**
Set1,Draw4,R4,N/A,N/A,N/A,25900683344,200683344,20683344**,068334**
Set1,Draw4,R6,N/A,N/A,N/A,68005933244,680033244,68033244**,680334**
Set1,Draw4,R8,N/A,N/A,N/A,00983362445,008336244,08336244**,083364**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,579,707,427
Set1,Draw5,R2,N/A,N/A,N/A,N/A,924400133866,92440133866**,940133866**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,290066833441,29066833441**,906683341**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,668100933244,66810933244**,668109334**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,001983366244,01983366244**,019833664**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,707,427
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,9244011338866,94011338866*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,2906688334411,90668833411*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,6688110933244,66881109334*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,0119883366244,01198833664*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,427
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,5924011338866
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,2590668833411
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,6688110593324
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,0119883366245
