state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
NorthCarolina4,2025-06-23,567,123,22,22,14,4,16,8,8,19,6,1,13,3,3,6,23.161,35.95,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-23,135,124,62,62,25,4,56,15,13,36,17,1,12,3,3,7,18.806,35.25,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-23,247,335,17,17,6,5,12,1,8,14,1,0,13,2,3,7,24.253,34.65,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-23,379,345,18,18,7,5,14,3,12,16,2,0,14,3,3,5,24.164,34.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical5,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-23,126,223,33,33,0,3,17,1,8,22,9,0,12,3,3,7,21.335,32.3,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-23,456,125,66,66,22,4,54,7,22,38,21,0,0,3,3,7,18.553,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-23,077,13,21,21,0,3,15,1,6,13,0,0,13,3,3,7,22.981,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_straight"
NorthCarolina4,2025-06-23,036,124,50,50,10,4,40,2,12,19,16,0,0,3,3,7,19.107,31.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-23,134,245,66,66,16,4,46,6,24,35,8,0,0,3,3,7,18.777,31.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NorthCarolina4,2025-06-23,455,15,42,42,10,4,35,2,18,16,3,0,0,3,2,7,18.623,31.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
