Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,666,501,529,255,262,433,241
Set3,Draw1,R2,599240013887,992403887,9403887,9403887*,9403887*,90887*,90887*
Set3,Draw1,R4,259900883471,299088347,9088347,9088347*,9088347*,90887*,90887*
Set3,Draw1,R6,881700599324,887099324,8870934,8870934*,8870934*,88709*,88709*
Set3,Draw1,R8,700199883245,709988324,7098834,7098834*,7098834*,70988*,70988*
Set2,Draw1,draw_data,501,529,255,262,433,241,927
Set2,Draw1,R2,992440133887,9440133887,9440133887,9440133887*,9401887*,90887*,088*
Set2,Draw1,R4,299088334471,9088334471,9088334471,9088334471*,9088471*,90887*,088*
Set2,Draw1,R6,881709933244,8817093344,8817093344,8817093344*,8817094*,88709*,880*
Set2,Draw1,R8,701998833244,7019883344,7019883344,7019883344*,7019884*,70988*,088*
Set1,Draw1,draw_data,529,255,262,433,241,927,120
Set1,Draw1,R2,924401338877,94401338877,94401338877*,94018877*,908877**,0887**,887**
Set1,Draw1,R4,290883344771,90883344771,90883344771*,90884771*,908877**,0887**,887**
Set1,Draw1,R6,881770933244,88177093344,88177093344*,88177094*,887709**,8870**,887**
Set1,Draw1,R8,770198833244,77019883344,77019883344*,77019884*,770988**,7088**,788**
Set1,Draw2,draw_data,N/A,255,262,433,241,927,120
Set1,Draw2,R2,N/A,9440133886677,944013388677,940188677*,9088677*,08867**,8867**
Set1,Draw2,R4,N/A,9066883344771,906883344771,906884771*,9068877*,06887**,6887**
Set1,Draw2,R6,N/A,6688177093344,688177093344,688177094*,6887709*,68870**,6887**
Set1,Draw2,R8,N/A,7701988336644,770198833644,770198864*,7709886*,70886**,7886**
Set1,Draw3,draw_data,N/A,N/A,262,433,241,927,120
Set1,Draw3,R2,N/A,N/A,94400113388677,94001188677,900188677*,0018867**,08867**
Set1,Draw3,R4,N/A,N/A,90068833447711,90068847711,900688771*,0068871**,06887**
Set1,Draw3,R6,N/A,N/A,68811770093344,68811770094,688177009*,6881700**,68870**
Set1,Draw3,R8,N/A,N/A,77001198833644,77001198864,770019886*,7001886**,70886**
Set1,Draw4,draw_data,N/A,N/A,N/A,433,241,927,120
Set1,Draw4,R2,N/A,N/A,N/A,994001188677,9900188677,90018867**,908867**
Set1,Draw4,R4,N/A,N/A,N/A,990068847711,9900688771,90068871**,906887**
Set1,Draw4,R6,N/A,N/A,N/A,688117700994,6881770099,68817009**,688709**
Set1,Draw4,R8,N/A,N/A,N/A,770011998864,7700199886,70019886**,709886**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,241,927,120
Set1,Draw5,R2,N/A,N/A,N/A,N/A,559900188677,5590018867**,55908867**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,559900688771,5590068871**,55906887**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,688177005599,6881700559**,68870559**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,770019988655,7001988655**,70988655**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,927,120
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,55900188667,559088667*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,55900668871,559066887*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,66881700559,668870559*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,70019886655,709886655*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,120
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,559403388667
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,559066883347
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,668870559334
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,709883366455
