Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,327,506,456,612,277,702,471
Set3,Draw1,R2,559924413886,5992441388,99241388,994388*,994388*,994388*,99388*
Set3,Draw1,R4,255996883441,2599883441,29988341,998834*,998834*,998834*,99883*
Set3,Draw1,R6,688155993244,8815993244,88199324,889934*,889934*,889934*,88993*
Set3,Draw1,R8,199883624455,1998832445,19988324,998834*,998834*,998834*,99883*
Set2,Draw1,draw_data,506,456,612,277,702,471,527
Set2,Draw1,R2,599244113886,992411388,9941388,9941388*,9941388*,99388*,99388*
Set2,Draw1,R4,259968834411,299883411,9988341,9988341*,9988341*,99883*,99883*
Set2,Draw1,R6,688115993244,881199324,8819934,8819934*,8819934*,88993*,88993*
Set2,Draw1,R8,119988362445,119988324,1998834,1998834*,1998834*,99883*,99883*
Set1,Draw1,draw_data,456,612,277,702,471,527,989
Set1,Draw1,R2,99240113887,994013887,99401388*,9941388*,99388**,99388**,038**
Set1,Draw1,R4,29908834711,990883471,99088341*,9988341*,99883**,99883**,083**
Set1,Draw1,R6,88117099324,881709934,88109934*,8819934*,88993**,88993**,083**
Set1,Draw1,R8,70119988324,701998834,01998834*,1998834*,99883**,99883**,083**
Set1,Draw2,draw_data,N/A,612,277,702,471,527,989
Set1,Draw2,R2,N/A,992401338877,994013388,99413388*,993388*,993388**,338**
Set1,Draw2,R4,N/A,299088334771,990883341,99883341*,998833*,998833**,833**
Set1,Draw2,R6,N/A,881770993324,881099334,88199334*,889933*,889933**,833**
Set1,Draw2,R8,N/A,770199883324,019988334,19988334*,998833*,998833**,833**
Set1,Draw3,draw_data,N/A,N/A,277,702,471,527,989
Set1,Draw3,R2,N/A,N/A,59940013388,5994013388,59903388*,9903388**,0338**
Set1,Draw3,R4,N/A,N/A,59900883341,5990883341,59908833*,9908833**,0833**
Set1,Draw3,R6,N/A,N/A,88100599334,8810599334,88059933*,8809933**,8033**
Set1,Draw3,R8,N/A,N/A,00199883345,0199883345,09988335*,0998833**,0833**
Set1,Draw4,draw_data,N/A,N/A,N/A,702,471,527,989
Set1,Draw4,R2,N/A,N/A,N/A,5599440133886,55994033886,5994033886**,5403386**
Set1,Draw4,R4,N/A,N/A,N/A,5599068833441,55990688334,5990688334**,5068334**
Set1,Draw4,R6,N/A,N/A,N/A,6881055993344,68805599334,6880599334**,6805334**
Set1,Draw4,R8,N/A,N/A,N/A,0199883364455,09988336455,0998833645**,0833645**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,471,527,989
Set1,Draw5,R2,N/A,N/A,N/A,N/A,5599401338866,599401338866**,540133866**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,5599066883341,599066883341**,506683341**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,6688105599334,668810599334**,668105334**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,0199883366455,019988336645**,018336645**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,527,989
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,599401338866,540133866*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,599066883341,506683341*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,668810599334,668105334*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,019988336645,018336645*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,989
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,52400133866
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,25006683341
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,66810053324
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,00183366245
