section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Evening,Set2,Draw1,7,7,2,2,0.0,1,0.0,False,False,False,False,False,False,True,3,1,3,1,4,0,0,0,00167:1;0167:1;017:1,61700:1;6170:1;170:1,4,1,1,0.0,0,0,0,0,0,0,0.5,0,4,1,1,0.0,12.5,43.0,2,True,False,675,,True,True,False
Midday,Set1,Draw5,2,7,2,2,0.0,2,1.0,False,False,False,False,False,True,True,1,3,1,3,6,0,6,0,011557:1;01157:1;01557:1,117055:1;11705:1;17055:1,4,2,1,0.0,0,1,0,0,0,1,0.5,0,2,1,0,0.0,12.5,43.0,2,False,False,675,,True,True,False
Midday,Set1,Draw4,3,7,1,1,0.0,4,0.0,False,False,False,False,False,True,True,1,5,1,5,4,0,0,0,1157:1;11557:1;157:1,1175:1;11755:1;175:1,2,4,0,0.0,0,0,0,0,0,1,0.5,0,4,1,0,0.0,12.5,43.0,2,False,False,675,,True,True,False
Combined,Set1,Draw4,1,7,1,1,0.0,1,1.0,False,False,False,False,False,True,True,1,6,1,6,1,0,1,0,157:1,175:1,2,1,0,0.0,0,1,0,0,0,1,0.5,0,5,1,0,0.0,11.5,43.0,2,False,False,675,,True,True,False
Combined,Set1,Draw3,1,7,1,1,0.0,1,1.0,False,False,False,False,False,True,True,1,6,1,6,1,0,1,0,157:1,175:1,2,1,0,0.0,0,1,0,0,0,1,0.5,0,5,1,0,0.0,11.5,43.0,2,False,False,675,,True,True,False
Midday,Set1,Draw5,3,7,2,2,0.0,2,0.0,False,False,False,False,False,True,True,1,3,1,3,6,0,0,0,011557:1;01157:1;01557:1,117055:1;11705:1;17055:1,4,2,1,0.0,0,0,0,0,0,1,0.5,0,2,1,0,0.0,11.5,43.0,2,False,False,675,,True,True,False
Midday,Set1,Draw3,4,7,1,1,0.0,4,0.0,False,False,False,False,False,False,True,1,5,1,5,4,0,0,0,1157:1;11557:1;157:1,1175:1;11755:1;175:1,2,4,0,0.0,0,0,0,0,0,0,0.5,0,4,1,0,0.0,11.5,43.0,2,False,False,675,,True,True,False
Midday,Set1,Draw4,4,7,1,1,0.0,4,0.0,False,False,False,False,False,False,True,1,5,1,5,4,0,0,0,1157:1;11557:1;157:1,1175:1;11755:1;175:1,2,4,0,0.0,0,0,0,0,0,0,0.5,0,4,1,0,0.0,11.5,43.0,2,False,False,675,,True,True,False
Combined,Set1,Draw6,2,7,1,1,0.0,1,0.0,False,False,False,False,False,True,True,1,4,1,4,4,0,0,0,1577:1;115577:1;11577:1,1775:1;117755:1;11775:1,2,1,0,0.0,0,0,0,0,0,1,0.5,0,3,4,0,0.0,11.5,43.0,3,False,False,675,,True,True,False
Combined,Set1,Draw5,1,7,1,1,0.0,1,1.0,False,False,False,False,False,True,True,1,6,1,6,1,0,1,0,157:1,175:1,2,1,0,0.0,0,1,0,0,0,1,0.5,0,5,1,0,0.0,11.5,43.0,2,False,False,675,,True,True,False
Combined,Set1,Draw4,4,7,3,2,0.0,2,0.0,False,False,False,False,False,False,True,1,2,1,2,6,0,0,0,001577:1;0177:1;00177:1,177005:1;1770:1;17700:1,6,2,1,0.0,0,0,0,0,0,0,0.5,0,1,1,0,0.0,11.5,43.0,2,False,False,675,,True,True,False
Evening,Set3,Draw1,7,7,2,2,0.0,1,0.0,False,False,False,False,False,False,True,3,1,3,1,4,0,0,0,00167:1;0167:1;017:1,61700:1;6170:1;170:1,4,1,1,0.0,0,0,0,0,0,0,0.5,0,4,0,1,0.0,11.5,43.0,1,True,False,675,,True,True,False
Combined,Set1,Draw3,5,7,1,1,0.0,4,0.0,False,False,False,False,False,False,True,1,4,1,4,1,0,0,0,1577:1,1775:1,2,4,0,0.0,0,0,0,0,0,0,0.5,0,3,1,0,0.0,10.5,43.0,2,False,False,675,,True,True,False
Midday,Set1,Draw1,5,7,1,1,0.0,3,1.0,False,False,False,False,False,False,True,1,5,1,5,2,2,0,0,1157:1;157:1,1175:1;175:1,2,3,0,0.0,0,1,0,0,0,0,0.5,0,4,0,0,0.0,10.5,43.0,1,False,False,675,,True,True,False
Combined,Set1,Draw4,3,7,2,2,0.0,2,0.0,False,False,False,False,False,True,True,1,2,1,2,3,0,0,0,01577:1;0177:1;017:1,17705:1;1770:1;701:1,4,2,1,0.0,0,0,0,0,0,1,0.5,0,1,1,0,0.0,10.5,43.0,2,False,False,675,,True,True,False
Combined,Set1,Draw3,4,7,1,1,0.0,4,0.0,False,False,False,False,False,False,True,1,4,1,4,1,0,0,0,1577:1,1775:1,2,4,0,0.0,0,0,0,0,0,0,0.5,0,3,1,0,0.0,10.5,43.0,2,False,False,675,,True,True,False
Midday,Set1,Draw1,7,7,1,1,0.0,3,0.0,False,False,False,False,False,False,True,1,5,1,5,2,0,0,0,1157:1;157:1,1175:1;175:1,2,3,0,0.0,0,0,0,0,0,0,0.5,0,4,0,1,0.0,10.5,43.0,1,True,False,675,,True,True,False
Midday,Set1,Draw5,1,7,1,1,0.0,1,1.0,False,False,False,False,False,True,True,1,5,1,5,4,0,4,0,1157:1;11557:1;157:1,1175:1;11755:1;175:1,2,1,0,0.0,0,1,0,0,0,1,0.5,0,4,1,0,0.0,10.5,43.0,2,False,False,675,,True,True,False
Combined,Set1,Draw4,2,7,1,1,0.0,1,1.0,False,False,False,False,False,True,True,1,4,1,4,1,0,1,0,1577:1,1775:1,2,1,0,0.0,0,1,0,0,0,1,0.5,0,3,1,0,0.0,9.5,43.0,2,False,False,675,,True,True,False
Evening,Set1,Draw6,1,7,1,1,0.0,1,1.0,False,False,False,False,False,True,True,1,1,1,1,1,1,0,0,157:1,175:1,2,1,0,0.0,0,1,0,0,0,1,0.5,0,0,4,0,0.0,9.5,43.0,3,False,False,675,,True,True,False
Midday,Set1,Draw2,5,7,1,1,0.0,2,0.0,False,False,False,False,False,False,True,1,5,1,5,2,0,0,0,1157:1;157:1,1175:1;175:1,2,2,0,0.0,0,0,0,0,0,0,0.5,0,4,1,0,0.0,9.5,43.0,2,False,False,675,,True,True,False
Combined,Set1,Draw5,2,7,1,1,0.0,1,1.0,False,False,False,False,False,True,True,1,4,1,4,1,0,1,0,1577:1,1775:1,2,1,0,0.0,0,1,0,0,0,1,0.5,0,3,1,0,0.0,9.5,43.0,2,False,False,675,,True,True,False
Combined,Set1,Draw5,3,7,2,2,0.0,1,0.0,False,False,False,False,False,True,True,1,2,1,2,3,0,0,0,01577:1;0177:1;017:1,17705:1;1770:1;701:1,4,1,1,0.0,0,0,0,0,0,1,0.5,0,1,1,0,0.0,9.5,43.0,2,False,False,675,,True,True,False
Midday,Set1,Draw1,6,7,1,1,0.0,3,0.0,False,False,False,False,False,False,True,1,5,1,5,2,0,0,0,1157:1;157:1,1175:1;175:1,2,3,0,0.0,0,0,0,0,0,0,0.5,0,4,0,0,0.0,9.5,43.0,1,False,False,675,,True,True,False
Midday,Set1,Draw2,6,7,1,1,0.0,2,0.0,False,False,False,False,False,False,True,1,5,1,5,2,0,0,0,1157:1;157:1,1175:1;175:1,2,2,0,0.0,0,0,0,0,0,0,0.5,0,4,1,0,0.0,9.5,43.0,2,False,False,675,,True,True,False
Evening,Set1,Draw6,2,7,1,1,0.0,1,0.0,False,False,False,False,False,True,True,1,1,1,1,1,0,0,0,1577:1,1775:1,2,1,0,0.0,0,0,0,0,0,1,0.5,0,0,4,0,0.0,8.5,43.0,3,False,False,675,,True,True,False
Midday,Set2,Draw1,7,7,1,1,0.0,1,0.0,False,False,False,False,False,False,True,1,1,1,1,2,0,0,0,2256:1;256:1,2256:1;256:1,2,1,0,0.0,0,0,0,0,0,0,0.5,0,0,1,1,0.0,5.5,43.0,2,True,False,675,,True,True,False
Midday,Set1,Draw3,5,7,1,1,0.0,1,0.0,False,False,False,False,False,False,True,1,1,1,1,4,0,0,0,115577:1;11577:1;15577:1,117755:1;11775:1;17755:1,2,1,0,0.0,0,0,0,0,0,0,0.5,0,0,1,0,0.0,4.5,43.0,2,False,False,675,,True,True,False
Evening,Set3,Draw1,6,7,1,1,0.0,1,0.0,False,False,False,False,False,False,True,1,1,1,1,1,0,0,0,0026:1,2006:1,2,1,0,0.0,0,0,0,0,0,0,0.5,0,0,0,0,0.0,3.5,43.0,1,False,False,675,,True,True,False
