Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,DRAW_DATA,109,142,884,249,803,875,766
Set3,Draw1,R2,592240338866,5920338866,59203366,503366*,5366*,366*,3*
Set3,Draw1,R4,225906688334,2590668833,25906633,506633*,5663*,663*,3*
Set3,Draw1,R6,668805933224,6688059332,66059332,660533*,6653*,663*,3*
Set3,Draw1,R8,098833662245,0988336625,09336625,033665*,3665*,366*,3*
Set2,Draw1,DRAW_DATA,142,884,249,803,875,766,501
Set2,Draw1,R2,59203388667,592033667,5033667,53667*,366*,3*,3*
Set2,Draw1,R4,25906688337,259066337,5066337,56637*,663*,3*,3*
Set2,Draw1,R6,66887059332,667059332,6670533,66753*,663*,3*,3*
Set2,Draw1,R8,70988336625,709336625,7033665,73665*,366*,3*,3*
Set1,Draw1,DRAW_DATA,884,249,803,875,766,501,316
Set1,Draw1,R2,55920336677,550336677,5536677*,53667*,53**,3**,nan**
Set1,Draw1,R4,25590663377,550663377,5566377*,56637*,53**,3**,nan**
Set1,Draw1,R6,66770559332,667705533,6677553*,66753*,53**,3**,nan**
Set1,Draw1,R8,77093366255,770336655,7736655*,73665*,35**,3**,nan**
Set1,Draw2,R2,N/A,559001336677,5590136677,59013667*,59013*,93**,9**
Set1,Draw2,R4,N/A,559006633771,5590663771,59066371*,59031*,93**,9**
Set1,Draw2,R6,N/A,661770055933,6617705593,66170593*,10593*,93**,9**
Set1,Draw2,R8,N/A,770019336655,7701936655,70193665*,01935*,93**,9**
Set1,Draw3,R2,N/A,N/A,559201136677,5920113667,5920113*,9213**,92**
Set1,Draw3,R4,N/A,N/A,255906637711,2590663711,2590311*,2931**,29**
Set1,Draw3,R6,N/A,N/A,661177055932,6611705932,1105932*,1932**,92**
Set1,Draw3,R8,N/A,N/A,770119366255,7011936625,0119325*,1932**,92**
Set1,Draw4,R2,N/A,N/A,N/A,59240113667,59240113,92413**,924**
Set1,Draw4,R4,N/A,N/A,N/A,25906634711,25903411,29341**,294**
Set1,Draw4,R6,N/A,N/A,N/A,66117059324,11059324,19324**,924**
Set1,Draw4,R8,N/A,N/A,N/A,70119366245,01193245,19324**,924**
Set1,Draw5,R2,N/A,N/A,N/A,N/A,59922440113,99224413**,992244**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,22599034411,22993441**,229944**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,11059932244,19932244**,992244**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,01199322445,19932244**,992244**
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,99224401338,992244038*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,22990833441,229908344*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,81099332244,809932244*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,01998332244,099832244*
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,599224403887
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,225990883447
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,887059932244
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,709988322445
